rank,address,balance_raw,balance_formatted,percentage_of_supply
12308,0x4c16407378f9eac6f85add9be97d5603820d1caf,1000000000625618959,1.000000000625618890,0.000000
12309,0x7305d70872bc65cd5d0e95bbb18f346db746c3ff,1000000000625500993,1.000000000625500984,0.000000
12310,0x1b63b62fd9395ffd2bd576c2fbeeb1e913936312,1000000000625355772,1.000000000625355767,0.000000
12311,0x2ffb14caaf9723de63c1832f834e20d4f0d03faf,1000000000625135773,1.000000000625135721,0.000000
12312,0x0829bab5da411b037ef477483deb31ba92a96e70,1000000000625099851,1.000000000625099750,0.000000
12313,0xccbe34511529d1cc7a08ff4d158de758826fb8d9,1000000000624733593,1.000000000624733598,0.000000
12314,0x51a191083288a28a296aebf5d0f51652fdeeed71,1000000000624512442,1.000000000624512442,0.000000
12315,0x670bebb10a23ebcd5826635313fa798ca325fa93,1000000000624352659,1.000000000624352570,0.000000
12316,0xdb1e985f069a33d0099732d70ad67c18f48fb81e,1000000000624146765,1.000000000624146734,0.000000
12317,0x2991adf0f89d3dae7d0304a0913620339188547d,1000000000623982319,1.000000000623982421,0.000000
12318,0x227ab648b5fbcf30666588d280be5826dc998974,1000000000623894504,1.000000000623894492,0.000000
12319,0x4485e8c72afb5b8d11cfbec23014c68c38690293,1000000000623859123,1.000000000623859187,0.000000
12320,0xc511be103adbbc4cdb6544a3b99a747465a7129d,1000000000623834757,1.000000000623834762,0.000000
12321,0xfef7ff6e76cf42ca0510c7d8446ae9ccbb2e6ad9,1000000000623800221,1.000000000623800123,0.000000
12322,0x0cb152cf57ff0eabbdffe488702b0d7557b609c7,1000000000623391086,1.000000000623391117,0.000000
12323,0xe7721a280a8adfa8e322e02695f9798a795816fe,1000000000623246528,1.000000000623246565,0.000000
12324,0x190c3a619ec2ebc08b34542a7a35a2b03c6afdd4,1000000000623210569,1.000000000623210594,0.000000
12325,0xa6e4255e8841b5d754403023c114043386da6966,1000000000623097902,1.000000000623097796,0.000000
12326,0x9d509143861421a27c990b695d116dcb55de8e9c,1000000000622860347,1.000000000622860430,0.000000
12327,0x8edc64c7e411a9ff1788c4dd8308ce894aa6584d,1000000000622706773,1.000000000622706775,0.000000
12328,0x9c788b85497d511819ac8217220cd53564ad4f89,1000000000622585850,1.000000000622585761,0.000000
12329,0x615f967c48dbe978a3b87dc47fa48f4d36b5e698,1000000000622318545,1.000000000622318641,0.000000
12330,0xd2f282a1811b5c33a2bba675061b8ca00fa7c928,1000000000622317792,1.000000000622317753,0.000000
12331,0xcaa8d2711940505049624688876b2001b4844f29,1000000000622265763,1.000000000622265794,0.000000
12332,0x2cce2ab97e3b6607e5caf2e74b1beec2dfeaf7cd,1000000000622235690,1.000000000622235596,0.000000
12333,0x6265fd9f9b509ae09c8b035d617637a48ff64d85,1000000000622202552,1.000000000622202512,0.000000
12334,0x6d6a13b7a29cb178bf51326c56841a303fdfb14e,1000000000621630950,1.000000000621630969,0.000000
12335,0x9a708b15bf2268539b13d36aca0bde716fe08899,1000000000621525951,1.000000000621525942,0.000000
12336,0xae7519bc4dd19da74899dbb93ebb4d0e0016f9db,1000000000621380580,1.000000000621380503,0.000000
12337,0x3f4765b3e1f1cb9988c78e930494024571d94699,1000000000621346956,1.000000000621346974,0.000000
12338,0xeda442991d3ee9a0a720adb7459d1abb8521f881,1000000000621296069,1.000000000621296126,0.000000
12339,0x6797f6ca292866df33830afbcffc2c85cdd5f6d7,1000000000621193874,1.000000000621193763,0.000000
12340,0xbb7b498ae6d918aae1a31bcc4ac2f5f768a7ca3c,1000000000620992960,1.000000000620993035,0.000000
12341,0x948f222fa6c0efb9867e8db6a98872c37b69e9b3,1000000000620778234,1.000000000620778318,0.000000
12342,0x7c6267cb382e0722bacb79e12f10868fa9de3ce8,1000000000620726072,1.000000000620726137,0.000000
12343,0xf08a018874fa764adeaaae29c9b57a4072ae91a7,1000000000620514172,1.000000000620514085,0.000000
12344,0xdffba49bbc4ad240200fc6fee07a13488fc1d6f7,1000000000620477112,1.000000000620477003,0.000000
12345,0xf2bb3a779f4d3d0edb1fdaf74a3c82b677adb880,1000000000620259360,1.000000000620259399,0.000000
12346,0x447a980d2623d864b4944007f22d230915de8899,1000000000620015003,1.000000000620014928,0.000000
12347,0x86fdff34084520272dc7f7017c8ff9122edf097c,1000000000619869935,1.000000000619869933,0.000000
12348,0xeede0f1c7af1748933db55f4ead5cbf356b329d4,1000000000619758502,1.000000000619758467,0.000000
12349,0x7cc979b6128f8c6e1f1908dfdd87a26c7d499e17,1000000000619756013,1.000000000619756024,0.000000
12350,0xfcca1a456a5bde21b67f957f22191f6851a95e58,1000000000619743328,1.000000000619743368,0.000000
12351,0xd5e4e821972a78c935ece36f94bd67a0ec7f50cb,1000000000619661600,1.000000000619661655,0.000000
12352,0xee2a7076b6010741a65864c53b2f15fc14308866,1000000000619628158,1.000000000619628127,0.000000
12353,0x152353ea2f17ed041ec0e2800d5d3cf3e2a9f88e,1000000000619563063,1.000000000619563068,0.000000
12354,0xce5ee865ba8a5bfcd54c820923a81561ad116d5f,1000000000619529951,1.000000000619529983,0.000000
12355,0x8810361f1a6eac87200e7d29f0b061fecbb6459b,1000000000619296323,1.000000000619296392,0.000000
12356,0x3e5f0677f479dd4f1007cdb3ec7c3a0cb0af0e93,1000000000619190157,1.000000000619190255,0.000000
12357,0x81cb6619210367ebe52fe7e37d691b8628c1e8b2,1000000000619151071,1.000000000619151175,0.000000
12358,0x36d65f0187e15435d6500bcab8520b9eee780c70,1000000000619038501,1.000000000619038598,0.000000
12359,0xa92efcf235449656801f25e44bbcdb4941c26c4e,1000000000618625496,1.000000000618625595,0.000000
12360,0x9ce85ad0921aa575701084b4e15e37e5e787063f,1000000000618414424,1.000000000618414431,0.000000
12361,0xa8e2af4b379d8ab33fd18368e0064988161fbae0,1000000000618296012,1.000000000618296081,0.000000
12362,0xa91edabf257b1749968741d3263bfa760dfe4557,1000000000618158563,1.000000000618158635,0.000000
12363,0xdf90262f77dd6027e487e323c4cb30f435e284b7,1000000000618115159,1.000000000618115115,0.000000
12364,0xc1ee089b943773fbc5ce228a9976bb18b213365d,1000000000617934051,1.000000000617934148,0.000000
12365,0xc33fed82eacad72fff97347c60fcc04b88302f76,1000000000617902239,1.000000000617902174,0.000000
12366,0x205e3d3af8da5aea5560f832d062f145d24f1208,1000000000617895209,1.000000000617895290,0.000000
12367,0xdad42020e5ec0abfbb0469c89f4ffe27ab3ffeb5,1000000000617129841,1.000000000617129903,0.000000
12368,0xc33365e237941ca159fbdbb69817ab4f37556a11,1000000000617088672,1.000000000617088602,0.000000
12369,0x36006529669fad25cfac6835b7e1c9cdf64ad8c7,1000000000617069630,1.000000000617069729,0.000000
12370,0x50c479be818e00d194c9cb73577b3770f24135d3,1000000000617041951,1.000000000617041973,0.000000
12371,0xe9e3c69efda351ca13911bc25d0e9c0fefee89d8,1000000000617014202,1.000000000617014217,0.000000
12372,0x61acdae05599e174bd172d287ed04b9f32ef282b,1000000000617010371,1.000000000617010443,0.000000
12373,0x14142c00e017b209dfb6ea363cc860a5ef27c670,1000000000616651305,1.000000000616651397,0.000000
12374,0x5daeb5f4b1247c5e300e275f1c6cca7829ae7979,1000000000616555755,1.000000000616555695,0.000000
12375,0x1e4c13f6de8a80637e41f20e4fc56304f4b95f9d,1000000000616328446,1.000000000616328544,0.000000
12376,0xd2e6a5b44600336c2a15d4574be8e77120eb8262,1000000000616271327,1.000000000616271256,0.000000
12377,0x8d14116d59932d6c600f4c0d1b8fa4aa60c1972b,1000000000616137672,1.000000000616137585,0.000000
12378,0xcd30d8871c896c7055e50a831620761e347a2815,1000000000616120753,1.000000000616120710,0.000000
12379,0x8fd93f0bdf92dd1c66924471a8fa2451b00c4820,1000000000616080100,1.000000000616080076,0.000000
12380,0x66a833fa048b2e7a012ff5bd477fa74d9fd6360c,1000000000616030944,1.000000000616031004,0.000000
12381,0x40e0796c7f03186c8916b868bb06cd2a3ce507bb,1000000000615950265,1.000000000615950180,0.000000
12382,0xceee57daa50333b79a2da3ce9cdcf2e7b235fa1a,1000000000615907429,1.000000000615907325,0.000000
12383,0x9f84ca807a06158b6dfbefb6253182a9bb66cb78,1000000000615592243,1.000000000615592244,0.000000
12384,0xb90f47808353ba9552342ac8862a87e869036a2a,1000000000615532043,1.000000000615532070,0.000000
12385,0x7eb061fa8cc22a1c72ad02b2d8adbc37007b6f48,1000000000615387067,1.000000000615387075,0.000000
12386,0x4e8452baf719ab43bc3fbeca3e67e13ee7a9555e,1000000000615218096,1.000000000615218099,0.000000
12387,0xf1e532cd3c56eac118d0ac34e2861946117464d1,1000000000615099953,1.000000000615099971,0.000000
12388,0x6c4ac4b383cef0261e35cfddf313a8eb70c47fe8,1000000000614866777,1.000000000614866824,0.000000
12389,0x70408b78b23163490ecbe537166fc6f88806258a,1000000000614128327,1.000000000614128304,0.000000
12390,0xe66ce6d18cba1e637433ff90d8487de18e5dc74a,1000000000614088590,1.000000000614088558,0.000000
12391,0x7e17aa3526c3aa39a5d14fb16c1e3b8004ffa34c,1000000000613898880,1.000000000613898932,0.000000
12392,0xd6042b63831b3acc7b8656a9f8acd0ef7764ad9c,1000000000613845980,1.000000000613846085,0.000000
12393,0xac363527f45367f3f6ff5adaae958c5900653fe0,1000000000613558138,1.000000000613558093,0.000000
12394,0xa70f2d962ed430ebf46f5bf76198e9dc9da46b81,1000000000613527504,1.000000000613527451,0.000000
12395,0x6f8a832276f9b2312462367e972f1cca3f414051,1000000000613439683,1.000000000613439743,0.000000
12396,0xe9467f2c4845d03c2ba62310e3a8296c0a76a071,1000000000613410783,1.000000000613410878,0.000000
12397,0x30de13c835268b5befb90aac3a180af3d6b7583e,1000000000613282532,1.000000000613282536,0.000000
12398,0x21f34c9a14ac41655bc5c97e3c1fa24823980ef9,1000000000613268736,1.000000000613268769,0.000000
12399,0x48b185d6585d42d38f5becad998c6e37a3c96790,1000000000613238218,1.000000000613238127,0.000000
12400,0x741243cdd1e748b000751dba893e18cc357646ec,1000000000613148110,1.000000000613148199,0.000000
12401,0xde2673354ac79a7e0e42d2eccce43cac34e09696,1000000000613094948,1.000000000613094908,0.000000
12402,0xb4144ca2ac3b7d23d23ffb12ead5a2293b29358a,1000000000613083897,1.000000000613083806,0.000000
12403,0xa1364631d0469df87494871effe058f59f36e99c,1000000000612988905,1.000000000612988993,0.000000
12404,0xf35b596e0d492223d6c9d630c1dbe1f553469898,1000000000612967167,1.000000000612967233,0.000000
12405,0x3dbf5e32373435ba1204ceafda475aae7787bef6,1000000000612935623,1.000000000612935702,0.000000
12406,0xb1be4fa908449209dd1cc27437fca7fa4227a40d,1000000000612857728,1.000000000612857765,0.000000
12407,0x30e06224dd42fdba3e1e4b0679fa838bd82f79f7,1000000000612688097,1.000000000612688122,0.000000
12408,0x2e60b3291423f419e18e3ff4894b10e4f6e9d514,1000000000612556291,1.000000000612556228,0.000000
12409,0xde9046fe1f3989033394d57b9c5196d3c981dc47,1000000000612413667,1.000000000612413675,0.000000
12410,0xbba543c2e4a7a172950c994b0e3dfdcc0b617c74,1000000000611876823,1.000000000611876771,0.000000
12411,0xce56daf697d48a940f8cdd850c58ef87cab1bde4,1000000000611861654,1.000000000611861672,0.000000
12412,0xef95aea499a49d50777ea33ab0de9dd31d210f0e,1000000000611523043,1.000000000611523054,0.000000
12413,0x75d673d3fae36b6fc262a9d64f7199e340bcc12c,1000000000611501447,1.000000000611501516,0.000000
12414,0xf637b6c99d617a55f16921729441f8d52b605018,1000000000611348924,1.000000000611348971,0.000000
12415,0x50a1125491d71f0d36f06caad560c559cfcdde66,1000000000611074992,1.000000000611074968,0.000000
12416,0x2784e287f1e6b58c153a3f59f61a48362e2fd257,1000000000611031275,1.000000000611031226,0.000000
12417,0x6c057187c849a1dbaa37c3e94a5007f4041e3b19,1000000000610722620,1.000000000610722584,0.000000
12418,0x421e88ff62ce692a988dab35ce53b33c8227c73e,1000000000610593317,1.000000000610593354,0.000000
12419,0x36e89308b2892c2db9cf46a426c86016a23c84d4,1000000000610352199,1.000000000610352213,0.000000
12420,0x3f659ae3c4b529140d65603dbfcc861971995f6b,1000000000610295556,1.000000000610295592,0.000000
12421,0x367681a90a4c35a33a6fe3dee77b94f48dd08e2b,1000000000610183059,1.000000000610183015,0.000000
12422,0x688e4c3a94f3aca0c992721b262ed891ef421167,1000000000610134777,1.000000000610134832,0.000000
12423,0x89f2bf8dba7bc5644fb1362c6ccd1bbaa0d3930b,1000000000610003963,1.000000000610004047,0.000000
12424,0x762d04d0cb4735759e6b1646c707ac3501153333,1000000000609961279,1.000000000609961193,0.000000
12425,0x63a9d62f1534efa2518c9dd9baa7ea98821fe920,1000000000609911918,1.000000000609911899,0.000000
12426,0x02d553d33e592afe6104d823ccf7c55390dbf19b,1000000000609854801,1.000000000609854833,0.000000
12427,0x56116bdbd020a08a569cf817d0bb3d1f79fdfd13,1000000000609779429,1.000000000609779338,0.000000
12428,0x6b981528f328d852fde73cfd55d4d5d2b273b587,1000000000609743307,1.000000000609743367,0.000000
12429,0xc54f625302278eb8feb64ca1f8c46bf975f8d8ee,1000000000609603330,1.000000000609603257,0.000000
12430,0x3fd89c83d84be6727f120994f287c3ffad6256c0,1000000000609467029,1.000000000609466921,0.000000
12431,0x7de03a306280c71aa1fc4ba96f1c88a02e53bbc2,1000000000609445626,1.000000000609445605,0.000000
12432,0xd3e8cc41ce9a1a33711c58ab7605dd18a53a95e9,1000000000609422294,1.000000000609422290,0.000000
12433,0xdb53d4f49a512f7a44c8139335938d1e7d336b5c,1000000000609336552,1.000000000609336581,0.000000
12434,0x0f306620e8539b2fbb9141ccf3e8fc913edaee1e,1000000000609306773,1.000000000609306827,0.000000
12435,0x3437952757371aac7c7f41b08f85934b755433a1,1000000000609208863,1.000000000609208906,0.000000
12436,0x23e4e4fb45977621e48b212bef0af445c8a002a0,1000000000609157658,1.000000000609157613,0.000000
12437,0x9ec43b46ba98c255f64ce188f6f642e3b87e2f1e,1000000000609049031,1.000000000609049033,0.000000
12438,0x8857cd78d3267e44f02f3fd711fbec66c85f1ff7,1000000000608960802,1.000000000608960882,0.000000
12439,0x72ae802079ba04901452f7c5d4bb077e15eec9a5,1000000000608958585,1.000000000608958661,0.000000
12440,0x685d5c536e50dac90cbc635a8ccb4e7623117e3a,1000000000608954190,1.000000000608954220,0.000000
12441,0x25a9e9b91a672cf58580c5204fc85937ea6d7472,1000000000608904058,1.000000000608904038,0.000000
12442,0x5777cb3254a2b8d2b0c2752af11acff7ca8eac04,1000000000608592299,1.000000000608592288,0.000000
12443,0x4ac4776024ce6aea0b6e40b5298270d9c944f6d0,1000000000608577351,1.000000000608577411,0.000000
12444,0xcd25f44d81adafdbe5575a330d8a802e75a1eb14,1000000000608543789,1.000000000608543882,0.000000
12445,0x0f50f710070e8af15cf5e4c6502aef3049e35e00,1000000000608478881,1.000000000608478823,0.000000
12446,0x37f0dacb3f528db7519145ca4cb9d2b77f43796d,1000000000608287432,1.000000000608287420,0.000000
12447,0x9f3bf045b5d319c08561c5cb4331625c2ff7575e,1000000000608168588,1.000000000608168627,0.000000
12448,0xd02a28d785bfba964217b782b7876d3a0ddccc84,1000000000608117882,1.000000000608117778,0.000000
12449,0xaa5e902b721825ff4892bbf7aeedb00f4f32669b,1000000000608099282,1.000000000608099349,0.000000
12450,0x5e04216545eab6aa8f57efee15b507dd11855cb2,1000000000607869292,1.000000000607869310,0.000000
12451,0x75de59807d8f0f07cbe211e385378ee3c21f0323,1000000000607844454,1.000000000607844441,0.000000
12452,0xd26cc1a11c15754d3c822f75124e4c0768931b00,1000000000607701427,1.000000000607701445,0.000000
12453,0x67944069e55969183b59cf830adb73b4ae435996,1000000000607589590,1.000000000607589534,0.000000
12454,0x67e4f8cb81fa40aa98746cdf983a872bc3649cbe,1000000000607533895,1.000000000607533801,0.000000
12455,0x6ddae7597a8325a218c0b53305f80dc42c026d48,1000000000607465942,1.000000000607465855,0.000000
12456,0xa4fca02c8ae7f6e7ee1e0da0b0284f5e3a7ff774,1000000000606839049,1.000000000606839023,0.000000
12457,0xb46a2db53ce59fb3ec7884311eff0256ac43dd82,1000000000606625273,1.000000000606625195,0.000000
12458,0x9e981db710b5a6d4a693ffa8b53c488c6665c1a1,1000000000606565399,1.000000000606565465,0.000000
12459,0x572eb52e7538b1b9e701da7478d7ac785ce19894,1000000000606506257,1.000000000606506179,0.000000
12460,0x795699d6ba97ee5c2b260b421489e7bd0c152cc0,1000000000606486253,1.000000000606486195,0.000000
12461,0x59701a022bee6dd8e38d633d5d53064dc5939e45,1000000000606294280,1.000000000606294348,0.000000
12462,0xe71798b676580ff95fc3e2b65d4113b13207f5f6,1000000000606157426,1.000000000606157347,0.000000
12463,0x0b1945fa39defcf03ec02f8f62b80b135d07731b,1000000000606042524,1.000000000606042549,0.000000
12464,0x9939631269e7c0cb7a94c6f524c5186b1aa54413,1000000000605829488,1.000000000605829387,0.000000
12465,0x62e95bc2b2c562d54d213a2942ea72f3b542dfb3,1000000000605818131,1.000000000605818062,0.000000
12466,0xf23034f985eb3b08b27310d548e0348330c26ecf,1000000000605803688,1.000000000605803629,0.000000
12467,0x0d9c5aa8976bd55f0d5e5ac6bf3ff16adbd61bc8,1000000000605744581,1.000000000605744566,0.000000
12468,0x4a87dcd44b72b7b32f1d9932e393bbb5e7ecef8f,1000000000605445728,1.000000000605445694,0.000000
12469,0x7d386d6e373ff93b627c8d8b89f4a818b17cfa8e,1000000000605374440,1.000000000605374417,0.000000
12470,0x6770d06d81caa70cf4891da169fd4124836e4943,1000000000605004401,1.000000000605004491,0.000000
12471,0x9c8de44ce01715ccde9a821fbdd5631a3fa7e8b4,1000000000604224431,1.000000000604224448,0.000000
12472,0x2fb235d7c1546ee228056d862c7861d4d72b7e61,1000000000604208670,1.000000000604208683,0.000000
12473,0x1f1878f4a82d6e65545e7d7d7beb1bca40a082b8,1000000000603718811,1.000000000603718853,0.000000
12474,0xf02850a98170548e5ee152f4ba9e8a23d31c9718,1000000000603692345,1.000000000603692429,0.000000
12475,0x8174e5f2e4608c2b1ac15c7fdc1975039f6a39f3,1000000000603580504,1.000000000603580519,0.000000
12476,0xda39d2a348d04a335bd62a3f8d11e88a2f085643,1000000000603499377,1.000000000603499473,0.000000
12477,0xac31ddc01b0da1a91454608914098d6a65867834,1000000000603369050,1.000000000603369132,0.000000
12478,0x645912c4985d528f11e9542bbc9bd7c59962c89c,1000000000603312819,1.000000000603312733,0.000000
12479,0xa7d1113ecf57e6c2182e2e1d6da42a09581c0eef,1000000000603246100,1.000000000603246120,0.000000
12480,0x210263a4cb4bc0284143e3fdd322b84bbde7539d,1000000000603179655,1.000000000603179728,0.000000
12481,0x83710307e5a25e89b80f7ceef898d02c553baf4b,1000000000603115790,1.000000000603115780,0.000000
12482,0x35e8929ea0a470e2646be660d9c0c783d706357a,1000000000602992048,1.000000000602992101,0.000000
12483,0x603566e959028c32d9d81f7bfd41f3ec315455f0,1000000000602659168,1.000000000602659256,0.000000
12484,0xc4246eaeed4df27dcd473b54934d7de9ed6fd9ff,1000000000602618084,1.000000000602618178,0.000000
12485,0xd3ae3e9243b9933d42552c89b7dfe88e563531c5,1000000000602587869,1.000000000602587980,0.000000
12486,0xa2e11090d506109ea3bf42842a9535246f3511c8,1000000000602367942,1.000000000602367933,0.000000
12487,0x2cf3626d9ddd05cf502581dc14e8f0895ec2a3b6,1000000000602311453,1.000000000602311534,0.000000
12488,0xa4475104ee0982f8d7544d7b51a1df917a058686,1000000000602293271,1.000000000602293326,0.000000
12489,0x501241b8a490517a2ed634fb5beab5ac8aa90af9,1000000000601850320,1.000000000601850347,0.000000
12490,0x3c2fbe95dcba0de07327678b0c8513da2b3e0e4d,1000000000601809567,1.000000000601809491,0.000000
12491,0x3514c51fc8988238d6b086f56ee980130f2d6f3f,1000000000601806193,1.000000000601806160,0.000000
12492,0x6f02724fab2c16337f63c3b8750e5fca4a7f5555,1000000000601398838,1.000000000601398931,0.000000
12493,0x74dd18a6698fb3f15cc5fb10d2532f5188782c52,1000000000601340954,1.000000000601340977,0.000000
12494,0x5eabbd45f398e58cb8ff4c935f20801a91446744,1000000000600930544,1.000000000600930639,0.000000
12495,0xc2bb4bd733df5c5f1d072718c767218bfa5437e0,1000000000600870104,1.000000000600870020,0.000000
12496,0x797cb432fee60ac39174f5bf977ef279be27a24c,1000000000600849308,1.000000000600849370,0.000000
12497,0x02d30fa30d473b9f2c7d591f0628a5a6555226e0,1000000000600806494,1.000000000600806516,0.000000
12498,0x546a642f14fb245b33d075d16376251f9372a5ba,1000000000600693536,1.000000000600693495,0.000000
12499,0x9bfa6df981d5aa7624f7c72738dd87d74c2d3333,1000000000600551369,1.000000000600551386,0.000000
